avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
4.22,421.0,"147,934","7,792",2011-08-23 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,1,$9.99
4.36,418.0,"92,721","6,069",2012-06-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,6,0,$9.99
4.36,418.0,"92,726","6,069",2012-06-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,6,0,$9.99
4.4,401.0,"79,161","5,698",2013-02-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013,2,1,$9.99
4.4,401.0,"79,158","5,698",2013-02-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013,2,1,$9.99
4.39,420.0,"54,911","4,979",2013-11-19 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013,11,0,$9.99
4.36,380.0,"43,444","4,308",2014-07-29 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,7,1,$9.99
4.22,348.0,"33,599","4,086",2015-02-10 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,2,1,$9.99
3.56,343.0,"17,820","2,664",2010-09-21 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2010,9,0,$7.99
3.82,363.0,"6,908",833,2011-11-14 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,11,0,$5.99
3.94,454.0,"32,637","2,665",2010-11-02 00:00:00,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,11,1,$9.99
3.94,454.0,"32,639","2,665",2010-11-02 00:00:00,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,11,1,$9.99
3.94,360.0,"8,911","1,238",2011-12-08 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,12,2,$5.99
4.19,272.0,"18,968",640,2011-04-19 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,4,0,$9.99
4.11,307.0,"12,259",864,2011-11-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,11,0,$9.99
3.78,399.0,"102,030","9,762",2011-01-11 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,1,3,$9.99
3.78,399.0,"102,023","9,762",2011-01-11 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,1,3,$9.99
4.04,386.0,"46,271","3,871",2012-01-10 00:00:00,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,1,0,$9.99
4.11,369.0,"27,244","3,499",2013-01-15 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013,1,0,$9.99
4.11,144.0,"13,734",737,2011-08-23 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,1,$9.99
3.72,272.0,"18,646","1,514",2012-02-02 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,2,1,
4.45,305.0,"33,705",236,2011-12-22 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,12,0,$9.99
3.58,356.0,"37,375","5,372",2011-11-21 00:00:00,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,11,0,$9.99
3.58,356.0,"37,375","5,372",2011-11-21 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,11,0,$9.99
3.92,434.0,"2,852",490,2013-02-21 00:00:00,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2013,2,0,$9.99
3.83,412.0,"37,539","5,878",2012-12-11 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,12,0,$9.99
3.83,412.0,"37,544","5,880",2012-12-11 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,12,0,$9.99
3.89,395.0,"13,114","1,784",2012-09-04 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,9,0,$4.99
3.73,325.0,"6,876","1,364",2014-12-09 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,12,0,$9.99
4.02,352.0,"585,277","44,917",2016-12-27 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,7,$8.99
4.02,352.0,"585,325","44,919",2016-12-27 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,7,$8.99
4.32,446.0,"100,130","15,084",2015-04-28 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,4,9,$9.99
4.32,446.0,"100,157","15,086",2015-04-28 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,4,9,$9.99
4.32,446.0,"100,139","15,085",2016-02-09 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,2,9,$9.99
4.32,446.0,"100,162","15,087",2016-02-09 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,2,9,$9.99
4.09,256.0,"3,161",475,2014-05-20 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,5,1,$5.99
4.13,180.0,"6,482",422,2007-04-25 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2007,4,0,$0.69
4.04,347.0,"10,994",374,2006-09-30 00:00:00,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,9,0,
3.93,379.0,"10,788",762,2008-04-01 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2008,4,0,$7.99
4.21,432.0,"25,423","1,579",2005-02-08 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,2,0,$7.99
4.21,432.0,"25,420","1,579",2005-02-08 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,2,0,$7.99
4.3,400.0,"21,053",653,2005-05-29 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,$7.99
4.3,400.0,"24,375",603,2005-05-29 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,$5.49
4.3,400.0,"24,376",603,2005-05-29 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,$5.49
3.8,452.0,"18,640",680,2006-10-09 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2006,10,0,$4.99
3.8,452.0,"18,640",680,2006-10-10 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2006,10,0,$4.99
4.19,336.0,"1,984",178,2007-08-05 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2007,8,0,
3.93,367.0,"11,868",470,2006-01-03 00:00:00,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,1,0,$2.99
4.06,656.0,"22,977",777,2007-04-08 00:00:00,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2007,4,0,$7.99
4.06,656.0,"22,976",777,2007-04-08 00:00:00,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2007,4,0,$7.99
3.98,619.0,"1,988",152,2006-10-31 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2006,10,1,$3.99
3.8,395.0,"11,028",644,2007-04-03 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2007,4,0,$1.99
4.04,476.0,"1,117",95,2007-04-10 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2007,4,1,$3.99
4.08,432.0,"27,304","1,646",2006-12-12 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2006,12,2,$2.99
4.08,432.0,"27,305","1,646",2006-12-12 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2006,12,2,$2.99
3.79,322.0,"7,774",593,2009-01-06 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2009,1,0,$7.99
3.89,304.0,"5,989",754,2008-05-06 00:00:00,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2008,5,0,
4.26,320.0,"2,887",367,2011-02-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,2,1,$6.99
3.94,260.0,"7,456",466,2007-12-15 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,12,0,$2.99
3.68,310.0,"2,598",363,2009-04-07 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2009,4,0,$9.99
3.75,320.0,"1,347",164,2010-04-06 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010,4,0,
3.89,336.0,"1,188",166,2011-04-04 00:00:00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2011,4,0,
4.47,284.0,"38,461",494,2008-09-02 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008,9,0,$4.99
4.55,1553.0,"1,624",87,2009-08-31 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,8,0,$3.99
3.7,352.0,"1,221",221,2011-10-03 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2011,10,0,$3.99
3.92,320.0,"1,678",217,2013-03-18 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2013,3,0,$4.99
4.03,310.0,872,120,2014-06-17 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,6,0,$7.99
3.97,304.0,639,94,2015-03-10 00:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2015,3,0,$7.99
3.84,327.0,"1,222",219,2011-10-03 00:00:00,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011,10,0,$7.99
3.78,352.0,650,121,2012-10-01 00:00:00,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,10,0,$7.99
3.89,336.0,379,54,2013-09-24 00:00:00,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,9,0,$7.99
4.23,608.0,"39,221","2,994",2010-04-18 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2010,4,3,$9.99
4.49,290.0,"28,615","3,627",2010-01-05 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010,1,0,$9.99
3.23,328.0,"2,378",282,2007-09-30 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,9,0,$12.12
4.24,76.0,"19,331",633,2012-01-25 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2012,1,0,$7.99
4.13,88.0,"25,070","2,285",2012-08-31 00:00:00,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,0,$2.99
4.26,126.0,39,12,2008-12-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,12,0,
3.88,240.0,"51,722","5,990",2006-09-05 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,9,5,$7.8
3.88,240.0,"51,714","5,990",2006-09-05 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,9,5,$7.8
3.87,232.0,"2,356",388,2010-09-14 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2010,9,1,$7.09
4.05,186.0,"11,450",966,2011-02-01 00:00:00,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2011,2,3,$9.22
4.12,266.0,"11,851","2,450",2012-09-04 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2012,9,6,$9.99
3.85,220.0,"10,951","1,383",2012-02-28 00:00:00,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,2,0,$7.8
3.89,361.0,"41,261","3,480",2010-03-30 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,3,5,
3.89,304.0,"2,054",311,2012-08-07 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,0,$7.99
3.88,221.0,"44,012","3,868",2011-06-07 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,6,5,$7.8
3.85,132.0,374,50,2004-08-01 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,8,1,$1.99
4.02,216.0,"4,226",208,2004-12-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2004,12,1,$8.43
4.02,191.0,"1,303",117,1955-06-28 00:00:00,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1955,6,0,$9.99
3.87,138.0,"3,581",152,2005-12-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,$6
3.54,197.0,"72,221","10,388",2007-05-29 00:00:00,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2007,5,0,$8.39
4.03,400.0,"7,989","1,289",2007-05-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2007,5,1,$9.59
4.01,352.0,"12,514","1,236",2009-10-05 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2009,10,3,$10.07
3.99,370.0,"3,527",438,2008-09-02 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2008,9,0,$6.71
3.94,352.0,"1,688",174,2010-12-21 00:00:00,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010,12,0,$8.15
4.15,357.0,"2,897",412,2010-05-25 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010,5,0,$9.99
3.81,316.0,"3,666",229,2006-06-01 00:00:00,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2006,6,0,$4.99
4.12,352.0,"25,705",480,2005-05-20 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,$8.99
3.63,250.0,"2,659",192,2012-05-28 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,5,0,$0.99
3.52,207.0,566,63,2011-08-15 00:00:00,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,0,$2.99
3.56,290.0,656,53,2011-05-24 00:00:00,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,5,0,$2.99
3.52,235.0,"3,199",284,2010-06-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,6,1,$2.99
3.63,214.0,"1,937",183,2010-08-31 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,8,1,$2.99
3.99,434.0,"15,019",619,2006-06-01 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,6,1,
3.74,359.0,"50,993","5,579",2009-09-01 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,9,13,$9.99
3.74,359.0,"50,995","5,579",2009-09-01 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,9,13,$9.99
5.0,108.0,5,1,2005-05-24 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
4.83,164.0,6,0,2006-02-17 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,2,0,
3.89,260.0,331,32,2006-01-01 00:00:00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2006,1,0,$2.99
3.92,254.0,253,48,2010-05-28 00:00:00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,5,0,$2.99
4.0,257.0,"2,627",338,2008-10-28 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2008,10,1,$2.99
3.81,245.0,624,121,2009-08-01 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2009,8,0,$10.99
4.2,464.0,"2,279",163,2007-03-13 00:00:00,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,3,0,
3.85,184.0,"29,948",571,2006-07-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2006,7,0,$0
4.02,425.0,"19,821","1,015",2005-06-01 00:00:00,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2005,6,0,$0
4.02,425.0,"19,823","1,015",2005-06-01 00:00:00,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2005,6,0,$0
3.78,136.0,"18,115",586,2006-10-01 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2006,10,0,$0.99
4.11,192.0,"13,412",850,2005-08-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2005,8,0,$0
4.11,192.0,"13,410",850,2005-08-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2005,8,0,$0
3.75,356.0,4,3,2008-12-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,12,0,
4.07,5.0,"12,397",963,2009-04-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2009,4,0,$2.99
4.27,440.0,15,12,2012-09-15 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,9,0,$0.00
3.95,312.0,197,76,2014-01-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,1,1,$5.99
3.32,273.0,"1,494",406,2011-11-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,11,0,$5.38
3.96,304.0,722,202,2012-02-08 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,2,0,$0.00
4.44,61.0,"17,374",267,2007-05-24 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,2007,5,0,$2.59
4.35,32.0,"3,714",163,2006-09-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,2006,9,0,$0.69
3.91,48.0,"34,857","1,099",2006-07-02 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2006,7,0,$0.84
3.82,400.0,"4,756",496,2006-10-01 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,10,0,
4.15,350.0,"2,862",238,2007-10-02 00:00:00,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,0,$6.05
3.95,306.0,"42,584","5,700",2007-09-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2007,9,3,$6.15
3.95,306.0,"42,581","5,700",2007-09-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2007,9,3,$6.15
4.22,324.0,"22,843","2,053",2007-04-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,4,3,$1.39
4.22,324.0,"22,841","2,053",2007-04-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,4,3,$1.39
4.01,314.0,"88,624","7,890",2007-04-17 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2007,4,3,$4.49
4.01,314.0,"88,625","7,890",2007-04-17 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2007,4,3,$4.49
3.97,336.0,"18,129","1,882",2008-01-08 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008,1,1,
4.18,262.0,"16,715",852,2008-04-29 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,4,0,$6.15
3.71,320.0,"19,442","1,570",2007-10-02 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,1,$6.15
3.71,320.0,"19,441","1,569",2007-10-02 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,1,$6.15
4.01,389.0,"21,584","2,097",2009-09-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2009,9,1,$6.15
3.79,208.0,"2,589",307,2008-09-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,2008,9,0,$3.82
3.86,292.0,"1,730",295,2008-04-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,1,$5.38
3.35,304.0,"4,111",707,2008-09-16 00:00:00,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2008,9,0,
3.3,376.0,"7,965","1,576",2009-10-01 00:00:00,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,10,6,$4.61
3.92,280.0,"28,550","3,335",2009-01-20 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,1,1,$7.55
3.66,320.0,"10,802","1,263",2009-03-03 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,3,1,$3.92
3.71,306.0,"56,817","3,619",2008-12-23 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008,12,0,$3.92
3.71,306.0,"56,815","3,619",2008-12-23 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008,12,0,$3.92
3.94,273.0,"37,724","1,476",2010-01-05 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,1,0,$5.36
