Unnamed: 0,avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Unnamed: 9,year,date_key,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,Unnamed: 67
4822,3.78,722.0,"41,993",904,9/27/2005 0:00,09-27,2005,2017-09-27,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
4828,4.13,480.0,"19,135","1,632",3/1/2005 0:00,03-01,2005,2017-03-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2005,3,2,
4838,4.21,432.0,"25,420","1,579",2/8/2005 0:00,02-08,2005,2017-02-08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,2,0,
4846,4.05,409.0,"30,571",517,1/14/2005 0:00,01-14,2005,2017-01-14,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
4870,4.33,62.0,"12,170",803,4/11/2005 0:00,04-11,2005,2017-04-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,3,
4872,4.13,479.0,"56,838","1,644",8/2/2005 0:00,08-02,2005,2017-08-02,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,
4875,4.4,576.0,"7,241",550,1/25/2005 0:00,01-25,2005,2017-01-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2005,1,2,
4897,3.99,388.0,"42,230",927,8/4/2005 0:00,08-04,2005,2017-08-04,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,
4910,3.92,224.0,"57,543","2,703",11/1/2005 0:00,11-01,2005,2017-11-01,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,1,
4913,3.95,384.0,"44,216",229,6/2/2005 0:00,06-02,2005,2017-06-02,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2005,6,0,
4921,4.1,288.0,"28,101","2,530",10/4/2005 0:00,10-04,2005,2017-10-04,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2005,10,5,
3,4.03,316.0,"5,871",225,12/1/2005 0:00,12-01,2005,2017-12-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
6,3.98,349.0,"1,429",92,10/10/2005 0:00,10-10,2005,2017-10-10,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,10,0,
12,4.01,432.0,"3,903",267,1/25/2005 0:00,01-25,2005,2017-01-25,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
13,4.13,400.0,"5,493",280,5/1/2005 0:00,05-01,2005,2017-05-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,1,
34,3.8,275.0,"16,624","1,478",10/1/2005 0:00,10-01,2005,2017-10-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,3,
55,3.83,275.0,"1,678",130,3/17/2005 0:00,03-17,2005,2017-03-17,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,3,0,
57,4.04,240.0,"4,858",447,5/31/2005 0:00,05-31,2005,2017-05-31,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
59,3.69,256.0,"1,803",224,2/22/2005 0:00,02-22,2005,2017-02-22,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,2,3,
61,3.8,352.0,"1,033",67,5/31/2005 0:00,05-31,2005,2017-05-31,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
93,3.57,336.0,"1,620",198,5/10/2005 0:00,05-10,2005,2017-05-10,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
131,3.53,304.0,"2,864",221,6/5/2005 0:00,06-05,2005,2017-06-05,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,0,
143,4.01,219.0,"1,646",219,10/1/2005 0:00,10-01,2005,2017-10-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005,10,0,
144,4.1,440.0,"11,894",359,4/26/2005 0:00,04-26,2005,2017-04-26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
148,3.37,369.0,"4,374",594,6/1/2005 0:00,06-01,2005,2017-06-01,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2005,6,0,
151,3.84,292.0,"11,195","1,072",6/1/2005 0:00,06-01,2005,2017-06-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,2,
157,3.89,468.0,"10,768",389,2/1/2005 0:00,02-01,2005,2017-02-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,2,0,
196,3.98,352.0,"1,877",193,7/21/2005 0:00,07-21,2005,2017-07-21,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,7,1,
200,3.85,404.0,"16,288","1,302",6/29/2005 0:00,06-29,2005,2017-06-29,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,6,0,
204,3.91,372.0,"4,752",184,7/4/2005 0:00,07-04,2005,2017-07-04,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
234,3.9,324.0,"23,694","1,072",7/5/2005 0:00,07-05,2005,2017-07-05,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
236,3.66,272.0,"3,517",416,2/2/2005 0:00,02-02,2005,2017-02-02,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,2,1,
243,3.91,352.0,"5,707",454,5/31/2005 0:00,05-31,2005,2017-05-31,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,5,1,
263,3.87,305.0,"32,313",953,11/29/2005 0:00,11-29,2005,2017-11-29,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,2,
285,3.99,368.0,"3,777",184,8/2/2005 0:00,08-02,2005,2017-08-02,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,
301,4.18,320.0,715,70,1/14/2005 0:00,01-14,2005,2017-01-14,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,1,1,
315,3.94,608.0,"33,738","1,465",5/1/2005 0:00,05-01,2005,2017-05-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
347,3.54,469.0,"22,562","1,193",10/25/2005 0:00,10-25,2005,2017-10-25,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,10,0,
360,3.61,240.0,"4,460",485,7/4/2005 0:00,07-04,2005,2017-07-04,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2005,7,1,
402,4.0,304.0,"36,890",947,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
416,4.13,479.0,"56,840","1,644",8/2/2005 0:00,08-02,2005,2017-08-02,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,
430,3.82,389.0,"61,197","4,996",10/17/2005 0:00,10-17,2005,2017-10-17,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,1,
435,3.98,566.0,"340,534","3,980",3/24/2005 0:00,03-24,2005,2017-03-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,3,1,
456,4.15,108.0,"226,679","7,127",1/1/2005 0:00,01-01,2005,2017-01-01,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005,1,0,
473,3.92,213.0,"68,722","3,680",3/1/2005 0:00,03-01,2005,2017-03-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005,3,2,
538,3.59,240.0,489,66,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,1,
544,3.88,320.0,"26,637",679,11/29/2005 0:00,11-29,2005,2017-11-29,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,1,
566,3.94,336.0,"1,877",139,8/30/2005 0:00,08-30,2005,2017-08-30,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,8,0,
607,3.56,672.0,"1,849",142,11/29/2005 0:00,11-29,2005,2017-11-29,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,
620,3.56,260.0,726,130,7/1/2005 0:00,07-01,2005,2017-07-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2005,7,0,
667,3.48,280.0,830,114,3/29/2005 0:00,03-29,2005,2017-03-29,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,3,1,
668,3.69,672.0,"71,159","2,753",11/1/2005 0:00,11-01,2005,2017-11-01,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,
681,4.1,474.0,"5,951",194,6/1/2005 0:00,06-01,2005,2017-06-01,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2005,6,0,
692,4.01,400.0,"76,446","2,196",5/20/2005 0:00,05-20,2005,2017-05-20,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
702,4.0,320.0,"3,837",142,1/4/2005 0:00,01-04,2005,2017-01-04,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
707,3.38,205.0,121,15,10/1/2005 0:00,10-01,2005,2017-10-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,0,
764,3.81,384.0,"87,670","1,967",4/26/2005 0:00,04-26,2005,2017-04-26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
780,3.67,400.0,"1,808",257,5/1/2005 0:00,05-01,2005,2017-05-01,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,5,1,
801,3.93,288.0,"5,378",350,11/1/2005 0:00,11-01,2005,2017-11-01,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,2,
808,3.76,216.0,"22,799","1,199",11/1/2005 0:00,11-01,2005,2017-11-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,
825,3.7,394.0,"16,677",874,4/7/2005 0:00,04-07,2005,2017-04-07,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,2005,4,0,
829,4.13,740.0,"27,973","1,004",5/10/2005 0:00,05-10,2005,2017-05-10,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2005,5,1,
833,3.98,816.0,"12,410",507,6/7/2005 0:00,06-07,2005,2017-06-07,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,0,
839,3.87,373.0,"7,668",527,1/4/2005 0:00,01-04,2005,2017-01-04,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,1,1,
861,4.03,576.0,"2,060",223,9/27/2005 0:00,09-27,2005,2017-09-27,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2005,9,1,
1001,3.95,480.0,"4,717",463,5/31/2005 0:00,05-31,2005,2017-05-31,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,5,6,
1030,3.74,224.0,"8,779",869,5/31/2005 0:00,05-31,2005,2017-05-31,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,5,0,
1031,3.9,406.0,"6,061",386,2/8/2005 0:00,02-08,2005,2017-02-08,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,2,3,
1044,3.83,310.0,"36,437","1,303",11/29/2005 0:00,11-29,2005,2017-11-29,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,2,
1079,3.68,384.0,"57,342","1,631",9/27/2005 0:00,09-27,2005,2017-09-27,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
1116,4.02,198.0,"25,133","1,126",1/25/2005 0:00,01-25,2005,2017-01-25,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,1,1,
1123,3.79,304.0,"27,333","1,870",11/8/2005 0:00,11-08,2005,2017-11-08,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2005,11,0,
1134,4.13,291.0,"213,604","5,354",5/3/2005 0:00,05-03,2005,2017-05-03,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
1137,3.64,401.0,"23,270",727,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
1183,4.13,419.0,"34,219","1,358",1/17/2005 0:00,01-17,2005,2017-01-17,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
1195,3.79,268.0,"8,851",676,12/27/2005 0:00,12-27,2005,2017-12-27,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,12,0,
1207,3.95,611.0,"28,600","1,338",9/1/2005 0:00,09-01,2005,2017-09-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
1241,3.65,384.0,"2,823",334,7/26/2005 0:00,07-26,2005,2017-07-26,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,7,0,
1247,4.0,390.0,"25,624","1,438",4/26/2005 0:00,04-26,2005,2017-04-26,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
1299,3.94,352.0,"21,961",578,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
1313,4.17,480.0,"35,626","1,082",6/24/2005 0:00,06-24,2005,2017-06-24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2005,6,1,
1335,3.57,340.0,"2,738",251,9/27/2005 0:00,09-27,2005,2017-09-27,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
1362,3.98,325.0,"3,250",192,4/1/2005 0:00,04-01,2005,2017-04-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,4,1,
1387,3.56,339.0,"51,447","4,181",7/2/2005 0:00,07-02,2005,2017-07-02,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,3,
1444,3.28,184.0,"23,078","1,890",10/4/2005 0:00,10-04,2005,2017-10-04,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,10,0,
1457,3.82,464.0,"12,599",585,3/1/2005 0:00,03-01,2005,2017-03-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2005,3,0,
1459,4.01,480.0,"74,594","2,619",8/1/2005 0:00,08-01,2005,2017-08-01,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,8,0,
1478,3.77,544.0,"108,016","1,376",12/27/2005 0:00,12-27,2005,2017-12-27,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
1503,4.07,233.0,"22,623","1,014",4/19/2005 0:00,04-19,2005,2017-04-19,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,4,0,
1519,4.19,400.0,"24,379",729,9/27/2005 0:00,09-27,2005,2017-09-27,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
1565,3.97,451.0,"40,803","1,785",12/27/2005 0:00,12-27,2005,2017-12-27,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
1617,4.04,448.0,"7,533",290,9/22/2005 0:00,09-22,2005,2017-09-22,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,9,0,
1633,3.79,390.0,"9,143",873,12/27/2005 0:00,12-27,2005,2017-12-27,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
1634,3.92,290.0,"4,172",489,3/8/2005 0:00,03-08,2005,2017-03-08,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,3,2,
1635,4.06,304.0,"4,919",143,6/7/2005 0:00,06-07,2005,2017-06-07,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,2,
1644,4.07,352.0,"5,821",365,4/5/2005 0:00,04-05,2005,2017-04-05,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
1791,3.79,0.0,"11,943",449,7/13/2005 0:00,07-13,2005,2017-07-13,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
1801,4.2,399.0,"7,173",552,9/13/2005 0:00,09-13,2005,2017-09-13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2005,9,0,
1813,3.26,,261,65,9/1/2005 0:00,09-01,2005,2017-09-01,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2005,9,0,
1886,3.64,379.0,"1,275",152,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
1908,4.31,549.0,"34,803","1,632",10/1/2005 0:00,10-01,2005,2017-10-01,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,10,0,
1923,3.8,352.0,358,36,1/1/2005 0:00,01-01,2005,2017-01-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
1994,5.0,356.0,1,0,2/1/2005 0:00,02-01,2005,2017-02-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,2,0,
2082,4.25,260.0,431,18,5/1/2005 0:00,05-01,2005,2017-05-01,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,
2171,3.96,296.0,"5,813",292,12/6/2005 0:00,12-06,2005,2017-12-06,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
2460,3.19,275.0,128,28,9/1/2005 0:00,09-01,2005,2017-09-01,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
2462,4.1,800.0,"12,592",798,12/1/2005 0:00,12-01,2005,2017-12-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
2670,3.85,384.0,"1,122",161,1/1/2005 0:00,01-01,2005,2017-01-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,1,0,
2681,4.03,507.0,"1,902",101,9/1/2005 0:00,09-01,2005,2017-09-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,9,0,
2697,4.05,304.0,"4,672",137,10/4/2005 0:00,10-04,2005,2017-10-04,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,0,
2700,4.03,416.0,"1,876",81,3/1/2005 0:00,03-01,2005,2017-03-01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,3,0,
2721,3.64,224.0,"1,505",206,8/30/2005 0:00,08-30,2005,2017-08-30,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,2005,8,0,
2727,3.69,128.0,164,20,4/1/2005 0:00,04-01,2005,2017-04-01,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
2734,4.12,416.0,"2,936",236,8/30/2005 0:00,08-30,2005,2017-08-30,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,8,0,
2785,4.0,496.0,"5,258",304,3/1/2005 0:00,03-01,2005,2017-03-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,3,0,
2790,3.69,160.0,181,13,4/1/2005 0:00,04-01,2005,2017-04-01,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,4,0,
2815,4.03,336.0,"11,926","1,112",12/14/2005 0:00,12-14,2005,2017-12-14,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,12,1,
2821,3.86,203.0,"2,240",155,11/7/2005 0:00,11-07,2005,2017-11-07,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,11,0,
2835,3.97,309.0,"1,185",86,7/1/2005 0:00,07-01,2005,2017-07-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
2836,3.2,240.0,45,8,6/1/2005 0:00,06-01,2005,2017-06-01,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,1,
2858,4.05,256.0,625,60,8/16/2005 0:00,08-16,2005,2017-08-16,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,
2870,3.87,384.0,"6,960",716,12/27/2005 0:00,12-27,2005,2017-12-27,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,12,0,
2883,3.95,404.0,"14,931",634,5/9/2005 0:00,05-09,2005,2017-05-09,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2005,5,1,
2885,3.89,372.0,"4,944",291,11/29/2005 0:00,11-29,2005,2017-11-29,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,
2905,3.98,229.0,"3,329",216,11/29/2005 0:00,11-29,2005,2017-11-29,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,11,0,
2906,3.81,467.0,"3,338",265,3/3/2005 0:00,03-03,2005,2017-03-03,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,3,0,
2929,3.79,352.0,268,23,3/1/2005 0:00,03-01,2005,2017-03-01,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2005,3,0,
2933,3.54,320.0,24,3,7/7/2005 0:00,07-07,2005,2017-07-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,7,0,
2970,4.19,,"19,258",487,10/1/2005 0:00,10-01,2005,2017-10-01,False,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2005,10,0,
2990,3.83,304.0,"2,499",147,3/1/2005 0:00,03-01,2005,2017-03-01,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2005,3,1,
2993,4.02,368.0,"5,161",182,7/5/2005 0:00,07-05,2005,2017-07-05,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,7,1,
2998,3.69,196.0,"1,077",106,11/1/2005 0:00,11-01,2005,2017-11-01,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,
3039,3.71,288.0,"1,060",91,8/4/2005 0:00,08-04,2005,2017-08-04,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2005,8,0,
3094,4.67,180.0,9,0,6/23/2005 0:00,06-23,2005,2017-06-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,6,0,
